OBJECTID,STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,NAME,COUNTY,StateAbbr,StateDesc,Location,E_TOTPOP,M_TOTPOP,E_DAYPOP,SPL_EJI,RPL_EJI,SPL_SER,RPL_SER,EPL_OZONE,EPL_PM,EPL_DSLPM,EPL_TOTCR,SPL_EBM_THEME1,RPL_EBM_DOM1,EPL_NPL,EPL_TRI,EPL_TSD,EPL_RMP,EPL_COAL,EPL_LEAD,SPL_EBM_THEME2,RPL_EBM_DOM2,EPL_PARK,EPL_HOUAGE,EPL_WLKIND,SPL_EBM_THEME3,RPL_EBM_DOM3,EPL_RAIL,EPL_ROAD,EPL_AIRPRT,SPL_EBM_THEME4,RPL_EBM_DOM4,EPL_IMPWTR,SPL_EBM_THEME5,RPL_EBM_DOM5,SPL_EBM,RPL_EBM,EPL_MINRTY,SPL_SVM_DOM1,RPL_SVM_DOM1,EPL_POV200,EPL_NOHSDP,EPL_UNEMP,EPL_RENTER,EPL_HOUBDN,EPL_UNINSUR,EPL_NOINT,SPL_SVM_DOM2,RPL_SVM_DOM2,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_LIMENG,SPL_SVM_DOM3,RPL_SVM_DOM3,EPL_MOBILE,EPL_GROUPQ,SPL_SVM_DOM4,RPL_SVM_DOM4,SPL_SVM,RPL_SVM,F_BPHIGH,F_ASTHMA,F_CANCER,F_MHLTH,F_DIABETES,F_HVM,RPL_HVM,E_OZONE,E_PM,E_DSLPM,E_TOTCR,E_NPL,E_TRI,E_TSD,E_RMP,E_COAL,E_LEAD,E_PARK,E_HOUAGE,E_WLKIND,E_RAIL,E_ROAD,E_AIRPRT,E_IMPWTR,EP_MINRTY,EP_POV200,EP_NOHSDP,EP_UNEMP,EP_RENTER,EP_HOUBDN,EP_UNINSUR,EP_NOINT,EP_AGE65,EP_AGE17,EP_DISABL,EP_LIMENG,EP_MOBILE,EP_GROUPQ,EP_BPHIGH,EP_ASTHMA,EP_CANCER,EP_MHLTH,EP_DIABETES,EPL_BPHIGH,EPL_ASTHMA,EPL_CANCER,EPL_DIABETES,EPL_MHLTH,Shape_Length,Shape_Area,geoid,census_tract_name,total,white,black,asian,latino,other,percent_white,percent_black,percent_asian,percent_latino,percent_other
47885,37,051,003203,1400000US37051003203,37051003203,32.03,Cumberland,NC,North Carolina,"Census Tract 32.03, Cumberland County, North Car",5472,465,2299,0.8428,0.2613,0.8428,0.3896,0,0.5847,0.3551,0.6805,1.6203,0.3907,0,0,0,0,0,0,0,0,1,0.2379,0.7396,1.9775,0.8024,0.2831,0.4607,0,0.7438,0.3053,0,0,0,4.3416,0.1603,0.7617,0.7617,0.7617,0.7218,0.1907,0.7959,0.7584,0.7709,0.5781,0.2695,4.0853,0.6318,0.283,0.7008,0.8278,0.5498,2.3614,0.7863,0.7572,0,0.7572,0.4458,7.9656,0.6825,0,0,0,0,0,0,0,0,9.38,0.3,35.32,0,0,0,0,0,0,0,37.18,6.33,2.53,43.21,0,0,62.6,42.5987,4.3,8.1,52.1,36.7365,8.3,10.2,12,25,18.6,1.7,8,0,34.7,10.3,5.3,15.2,11.4,0.6606,0.6494,0.2235,0.5831,0.6368,0.114186093,0.000488556,1400000US37051003203,"Census Tract 32.03, Cumberland County, North Carolina",5472,2044,2473,131,656,168,0.373538012,0.451937135,0.023940058,0.119883041,0.030701754
47886,37,051,003204,1400000US37051003204,37051003204,32.04,Cumberland,NC,North Carolina,"Census Tract 32.04, Cumberland County, North Car",8374,588,2894,1.1426,0.4371,0.9426,0.4711,0,0.5816,0.3091,0.6623,1.553,0.36,0,0,0,0,0,0,0,0,1,0.1906,0.822,2.0126,0.8233,0,0.371,0,0.371,0.1211,0,0,0,3.9366,0.1016,0.7697,0.7697,0.7697,0.8017,0.322,0.9148,0.7613,0.7357,0.7273,0.4154,4.6782,0.7473,0.236,0.8794,0.8382,0.6377,2.5913,0.9038,0.6268,0.4452,1.072,0.6903,9.1112,0.841,0,0,0,1,0,1,0.2,0,9.37,0.27,34.9,0,0,0,0,0,0,0,31.4,5.4,0,26.88,0,0,64.1,48.5509,6.5,11.6,52.4,35.0097,11.4,14.1,11.1,29,18.9,2.6,2.4,0.2,32.2,10.3,4.9,15.7,10.9,0.5176,0.6494,0.1641,0.5229,0.6859,0.112490393,0.000619497,1400000US37051003204,"Census Tract 32.04, Cumberland County, North Carolina",8374,3006,3468,385,1166,349,0.358968235,0.414139002,0.045975639,0.139240506,0.041676618
47887,37,051,003205,1400000US37051003205,37051003205,32.05,Cumberland,NC,North Carolina,"Census Tract 32.05, Cumberland County, North Car",5123,301,2356,1.0817,0.4032,1.0817,0.581,0,0.5781,0.279,0.6518,1.5089,0.3416,0.919,0.305,0,0,0,0,1.224,0.6644,0.6847,0.205,0.7273,1.617,0.5478,0.5594,0.6348,0,1.1942,0.572,0,0,0,5.5441,0.4108,0.7953,0.7953,0.7953,0.4506,0.4585,0.8739,0.5971,0.5856,0.3861,0.3707,3.7225,0.5524,0.3858,0.7359,0.7974,0.5088,2.4279,0.8255,0.4399,0.5072,0.9471,0.6093,7.8928,0.6709,0,0,0,0,0,0,0,0,9.36,0.25,34.66,0.1,0.4,0,0,0,0,24.7,33.27,6.44,48.62,81.51,0,0,68.8,27.468,9,10,38.2,28.972,5.5,12.9,13.8,25.6,17.8,1.4,0.4,0.3,34.4,9.7,5.7,13.3,11.1,0.6447,0.4859,0.2923,0.5479,0.4205,0.118634541,0.000682802,1400000US37051003205,"Census Tract 32.05, Cumberland County, North Carolina",5123,1600,2397,253,591,282,0.312317002,0.467889908,0.049385126,0.115362093,0.055045872
47888,37,051,003302,1400000US37051003302,37051003302,33.02,Cumberland,NC,North Carolina,"Census Tract 33.02, Cumberland County, North Car",6131,439,5045,2.3063,0.9087,1.5063,0.8395,0,0.5911,0.3993,0.6773,1.6677,0.4133,0.9521,0.4018,0,0,0,0,1.3539,0.7036,1,0.24,0.6643,1.9043,0.756,0.6688,0.7019,0,1.3707,0.6622,0,0,0,6.2966,0.583,0.8509,0.8509,0.8509,0.875,0.5372,0.8297,0.9048,0.9044,0.7273,0.433,5.2114,0.8396,0.226,0.8183,0.9617,0.5232,2.5292,0.8774,0.7415,0.5072,1.2487,0.7517,9.8402,0.9233,1,1,0,1,1,4,0.8,0,9.4,0.33,35.24,11.02,4.53,0,0,0,0,0,37.42,7.17,77.31,94.41,0,0,79.5,55.746,10.7,8.8,71.7,45.8897,11.4,14.6,10.9,27.3,25,1.5,7.1,0.3,35.9,11,5.4,16.5,14,0.7185,0.7919,0.2406,0.8068,0.7587,0.104287276,0.000539452,1400000US37051003302,"Census Tract 33.02, Cumberland County, North Carolina",6131,1257,3707,74,796,297,0.20502365,0.604632197,0.012069809,0.129832001,0.048442342
47889,37,051,003304,1400000US37051003304,37051003304,33.04,Cumberland,NC,North Carolina,"Census Tract 33.04, Cumberland County, North Car",7038,574,4044,1.0836,0.4042,0.8836,0.4224,0,0.6039,0.4149,0.6745,1.6933,0.4243,0,0,0,0,0,0,0,0,1,0.4385,0.5686,2.0071,0.8202,0.4605,0.6563,0,1.1168,0.5365,0,0,0,4.8172,0.2499,0.8129,0.8129,0.8129,0.6376,0.3407,0.8708,0.7503,0.5996,0.7315,0.3043,4.2348,0.6618,0.562,0.2563,0.8132,0.5232,2.1547,0.63,0.4558,0,0.4558,0.2291,7.6582,0.6337,1,0,0,0,0,1,0.2,0,9.44,0.34,35.18,0,0,0,0,0,0,0,56.19,8.22,27.88,86.15,0,0,72.1,37.3117,6.8,9.9,51.3,29.472,11.5,11.1,16.7,18.4,18.2,1.5,0.5,0,35.4,9.6,6.2,13.5,12,0.695,0.4568,0.3868,0.6463,0.4444,0.108334429,0.00051323,1400000US37051003304,"Census Tract 33.04, Cumberland County, North Carolina",7038,1961,3364,322,1018,373,0.278630293,0.477976698,0.045751634,0.144643365,0.052998011
47890,37,051,003305,1400000US37051003305,37051003305,33.05,Cumberland,NC,North Carolina,"Census Tract 33.05, Cumberland County, North Car",6161,484,6137,1.5395,0.6411,0.9395,0.4683,0,0.6004,0.3091,0.6571,1.5666,0.3663,0,0,0,0,0,0,0,0,1,0.5063,0.6214,2.1277,0.8834,0.2843,0.1748,0,0.4591,0.1482,0,0,0,4.1534,0.1318,0.8174,0.8174,0.8174,0.8455,0.4387,0.3594,0.8708,0.9324,0.6585,0.4939,4.5992,0.733,0.3454,0.487,0.9513,0.5498,2.3335,0.7673,0.5947,0.5072,1.1019,0.6986,8.852,0.8077,1,0,0,1,1,3,0.6,0,9.43,0.27,34.78,0,0,0,0,0,0,0,62.05,7.61,2.66,0.24,0,0,73,52.6213,8.6,3.8,66.1,48.8565,9.8,16.3,13.1,21.9,24.1,1.7,1.8,0.3,34.9,10.3,5.4,16.2,13,0.6708,0.6494,0.2406,0.7369,0.7328,0.11735975,0.000759081,1400000US37051003305,"Census Tract 33.05, Cumberland County, North Carolina",6161,1663,2864,273,769,592,0.269923714,0.464859601,0.044310988,0.1248174,0.096088297
47891,37,051,003307,1400000US37051003307,37051003307,33.07,Cumberland,NC,North Carolina,"Census Tract 33.07, Cumberland County, North Car",4235,278,2977,1.3421,0.546,1.3421,0.7524,0,0.588,0.3399,0.6576,1.5855,0.3746,0.9901,0.7595,0,0,0,0,1.7496,0.8424,0.7326,0.1876,0.7009,1.6211,0.5516,0.7725,0.4896,0,1.2621,0.6049,0,0,0,6.2183,0.5658,0.8538,0.8538,0.8538,0.6753,0.322,0.9148,0.7492,0.7935,0.5601,0.1886,4.2035,0.6557,0.2011,0.7072,0.8055,0.4203,2.1341,0.613,0.7228,0.7007,1.4235,0.8369,8.6149,0.7763,0,0,0,0,0,0,0,0,9.39,0.29,34.79,80.4,80.18,0,0,0,0,14.32,30.99,6.75,99.19,49.27,0,0,80.1,39.6037,6.5,11.6,51.2,37.9723,8,8,10.4,25.1,18,0.9,6.1,1.1,32.4,10.1,4.8,14.7,10.9,0.53,0.5987,0.1505,0.5229,0.5837,0.135874423,0.000870576,1400000US37051003307,"Census Tract 33.07, Cumberland County, North Carolina",4235,843,2503,152,498,239,0.19905549,0.591027155,0.035891381,0.117591499,0.056434475
47892,37,051,003309,1400000US37051003309,37051003309,33.09,Cumberland,NC,North Carolina,"Census Tract 33.09, Cumberland County, North Car",6546,526,2327,0.7099,0.1888,0.7099,0.2869,0,0.5972,0.3702,0.6628,1.6302,0.3953,0,0,0,0,0,0,0,0,1,0.2198,0.703,1.9228,0.7675,0.6499,0.2925,0,0.9424,0.456,0,0,0,4.4954,0.1869,0.7351,0.7351,0.7351,0.6496,0.3345,0.6173,0.7464,0.7005,0.6178,0.1558,3.8219,0.5745,0.2777,0.3327,0.7152,0.5373,1.8629,0.3739,0,0.5527,0.5527,0.2891,6.9726,0.523,0,0,0,0,0,0,0,0,9.42,0.31,34.91,0,0,0,0,0,0,0,35.02,6.72,72.25,15.24,0,0,58,38.0175,6.7,5.8,50.9,33.4082,9,7.1,11.9,19.7,16,1.6,0,0.4,29.8,9.2,5.2,13.8,9.6,0.3731,0.3389,0.2082,0.3566,0.4797,0.105293978,0.000450587,1400000US37051003309,"Census Tract 33.09, Cumberland County, North Carolina",6546,2747,2070,363,818,548,0.419645585,0.316223648,0.055453712,0.124961809,0.083715246
47893,37,051,003310,1400000US37051003310,37051003310,33.10,Cumberland,NC,North Carolina,"Census Tract 33.10, Cumberland County, North Car",5162,383,1324,1.3721,0.5608,0.9721,0.4954,0,0.5911,0.3399,0.6555,1.5865,0.375,0,0,0,0,0,0,0,0,1,0.2115,0.8096,2.0211,0.8285,0.7891,0.2306,0,1.0197,0.4921,0,0,0,4.6273,0.2117,0.8479,0.8479,0.8479,0.8183,0.2321,0.9239,0.8289,0.8081,0.8062,0.2068,4.6243,0.7374,0.0716,0.8958,0.5243,0.5938,2.0855,0.5713,0.5665,0.3832,0.9497,0.6125,8.5074,0.7604,0,1,0,1,0,2,0.4,0,9.4,0.29,34.74,0,0,0,0,0,0,0,33.98,5.54,100,6.96,0,0,78.9,50.0387,5,12.1,60.2,38.8379,13.7,8.5,7,29.6,12.9,2.1,1.4,0.1,30.4,10.8,4,18.1,10.4,0.4098,0.7575,0.0603,0.4605,0.8644,0.102756876,0.000280552,1400000US37051003310,"Census Tract 33.10, Cumberland County, North Carolina",5162,1091,2639,207,745,480,0.211352189,0.511235955,0.040100736,0.144323905,0.092987214
47894,37,051,003311,1400000US37051003311,37051003311,33.11,Cumberland,NC,North Carolina,"Census Tract 33.11, Cumberland County, North Car",2885,301,2393,1.246,0.4955,1.046,0.5541,0,0.5911,0.3551,0.6694,1.6156,0.3885,0.9539,0,0,0,0,0,0.9539,0.591,1,0.0732,0.5096,1.5828,0.519,0.7891,0.2422,0,1.0313,0.4977,0,0,0,5.1836,0.3291,0.8194,0.8194,0.8194,0.8721,0.4688,0.8157,0.9792,0.8477,0.9371,0.3121,5.2327,0.843,0.0418,0.2954,0.7888,0.5727,1.6987,0.2511,0,0.4452,0.4452,0.1995,8.196,0.7169,0,0,0,1,0,1,0.2,0,9.4,0.3,35.07,12.55,0,0,0,0,0,0,11.9,9,100,8.58,0,0,73.4,55.4167,9.2,8.5,92.2,41.313,21,11.3,5.7,19.1,17.6,1.9,0,0.2,20.5,10.1,2.5,17.5,5.7,0.0383,0.5987,0.0112,0.033,0.8308,0.086094137,0.000126106,1400000US37051003311,"Census Tract 33.11, Cumberland County, North Carolina",2885,768,1429,37,464,187,0.266204506,0.495320624,0.012824957,0.160831889,0.064818024
47895,37,051,003312,1400000US37051003312,37051003312,33.12,Cumberland,NC,North Carolina,"Census Tract 33.12, Cumberland County, North Car",6671,518,2055,0.7038,0.1859,0.7038,0.2825,0,0.5816,0.2631,0.7204,1.5651,0.3656,0,0,0,0,0,0,0,0,1,0.0653,0.8303,1.8956,0.7504,0.4701,0,0,0.4701,0.1527,0,0,0,3.9308,0.1009,0.7965,0.7965,0.7965,0.6089,0.3283,0.76,0.5617,0.6393,0.5359,0.1735,3.6076,0.5274,0.1692,0.7305,0.5786,0.6217,2.1,0.5835,0.5113,0.4452,0.9565,0.619,7.4606,0.6029,0,0,0,0,0,0,0,0,9.37,0.24,36.33,0,0,0,0,0,0,0,10.39,5.33,29.59,0,0,0,69,35.6286,6.6,7.5,35.6,30.9458,7.6,7.6,9.7,25.5,13.7,2.4,0.8,0.2,32.2,10.2,4.6,15.3,10.8,0.5176,0.6245,0.1239,0.5105,0.6465,0.111866652,0.000471703,1400000US37051003312,"Census Tract 33.12, Cumberland County, North Carolina",6671,2065,2938,334,976,358,0.309548793,0.440413731,0.050067456,0.146304902,0.053665118
47896,37,051,003313,1400000US37051003313,37051003313,33.13,Cumberland,NC,North Carolina,"Census Tract 33.13, Cumberland County, North Car",8160,451,3308,0.5737,0.1239,0.5737,0.1933,0,0.5748,0.2631,0.7065,1.5444,0.3566,0,0,0,0,0,0,0,0,0.8354,0.0412,0.787,1.6636,0.5856,0,0.5184,0,0.5184,0.1739,0,0,0,3.7264,0.0774,0.8416,0.8416,0.8416,0.6014,0.1907,0.8504,0.6069,0.5252,0.4687,0.1488,3.3921,0.4795,0.0347,0.9497,0.6239,0.5232,2.1315,0.6109,0,0.4452,0.4452,0.1995,6.8104,0.4963,0,0,0,0,0,0,0,0,9.35,0.24,35.98,0,0,0,0,0,0,1.25,5.96,5.83,0,55.37,0,0,77.7,35.2092,4.3,9.3,38.9,26.9848,6.6,6.9,5.3,32.3,14.4,1.5,0,0.2,30.3,10,4,14.6,9.5,0.4037,0.5713,0.0603,0.344,0.5724,0.110444952,0.00064084,1400000US37051003313,"Census Tract 33.13, Cumberland County, North Carolina",8160,1816,4228,163,1530,423,0.22254902,0.518137255,0.01997549,0.1875,0.051838235
47897,37,051,003314,1400000US37051003314,37051003314,33.14,Cumberland,NC,North Carolina,"Census Tract 33.14, Cumberland County, North Car",7618,572,3406,1.3535,0.5519,1.1535,0.6323,0,0.5781,0.3091,0.7259,1.6131,0.3874,0.9384,0.4713,0,0,0,0,1.4097,0.7211,0.6319,0.0574,0.8043,1.4936,0.4377,0.497,0.4611,0,0.9581,0.4627,0,0,0,5.4745,0.3952,0.834,0.834,0.834,0.626,0.391,0.8105,0.7132,0.6624,0.7273,0.3228,4.2532,0.6657,0.1159,0.695,0.7716,0.6037,2.1862,0.6561,0.8355,0.3832,1.2187,0.7392,8.4921,0.7583,0,0,0,1,0,1,0.2,0,9.36,0.27,36.47,3.78,10.66,0,0,0,0,39.18,8.91,5.61,34.64,43.27,0,0,76.2,36.624,7.7,8.4,47.8,31.841,11.4,11.6,8.4,24.9,17.2,2.2,13.7,0.1,30.7,10.3,4.2,15.7,10.1,0.4272,0.6494,0.0785,0.4209,0.6859,0.10672981,0.000738696,1400000US37051003314,"Census Tract 33.14, Cumberland County, North Carolina",7618,1811,4032,106,1250,419,0.237726437,0.529272775,0.013914413,0.164085062,0.055001313
47898,37,051,003401,1400000US37051003401,37051003401,34.01,Cumberland,NC,North Carolina,"Census Tract 34.01, Cumberland County, North Car",3317,314,7750,1.5363,0.6396,1.3363,0.7489,0,0.607,0.2308,0.8365,1.6743,0.4163,0,0.6452,0.9381,0,0,0,1.5833,0.7819,1,0.33,0.8443,2.1743,0.9047,0.6895,0,0.9871,1.6766,0.9057,0,0,0,7.1085,0.748,0.6744,0.6744,0.6744,0.9275,0,0.9434,0.9907,0.9847,0.2935,0.0097,4.1495,0.6449,0.005,0.9797,0.249,0.3491,1.5828,0.1828,0,0.9644,0.9644,0.6296,7.3711,0.5883,0,0,0,1,0,1,0.2,0,9.45,0.22,39.72,0,46.06,7.62,0,0,0,0,46.62,5.17,82.79,0,89.66,0,48.9,62.6215,0,13.4,98.1,58.9535,4.4,1.3,0.4,35.4,9.1,0.6,0,16.1,16.4,9.7,1.9,18.6,3.7,0.0137,0.4859,0.0069,0.0084,0.8885,0.19614336,0.001161607,1400000US37051003401,"Census Tract 34.01, Cumberland County, North Carolina",3317,1694,568,42,781,232,0.510702442,0.171239071,0.012662044,0.235453723,0.069942719
47899,37,051,003402,1400000US37051003402,37051003402,34.02,Cumberland,NC,North Carolina,"Census Tract 34.02, Cumberland County, North Car",3801,1244,4491,,,,,0,0.6039,0.2308,0.8392,1.6739,0.4161,0,0.5456,0.9815,0,0,0,1.5271,0.7618,1,,0.746,,,0.4352,0,0.9853,1.4205,0.6924,0,0,0,,,0.6185,0.6185,0.6185,0,0,,,,,,,,0,0,0,0.3749,0.3749,0.0059,,0.9975,,,,,0,0,0,1,0,1,0.2,0,9.44,0.22,39.81,0,22.23,62.35,0,0,0,0,,6.25,23.56,0,85.27,0,41.6,0,0,,,,,,0,0,-666666666,0.7,,100,10.8,7.6,0.8,17,1.8,0.0022,0.0331,0.0004,0.0013,0.7971,0.161102246,0.000627993,1400000US37051003402,"Census Tract 34.02, Cumberland County, North Carolina",3801,2219,515,71,554,442,0.583793738,0.13549066,0.018679295,0.145751118,0.116285188
47900,37,051,003403,1400000US37051003403,37051003403,34.03,Cumberland,NC,North Carolina,"Census Tract 34.03, Cumberland County, North Car",4337,574,3854,1.3951,0.5725,1.1951,0.661,0,0.607,0.2946,0.8558,1.7574,0.4514,0,0.4449,0.9687,0,0,0,1.4136,0.722,1,0.0975,0.9239,2.0214,0.8287,0.4842,0,0.9296,1.4138,0.6879,0,0,0,6.6062,0.6497,0.7,0.7,0.7,0.9746,0.0778,0.9856,0.9917,0.9971,0.058,0.122,4.2068,0.6564,0.0043,0.9135,0.0155,0.2881,1.2214,0.0646,0,0.9787,0.9787,0.645,7.1069,0.5454,0,0,0,1,0,1,0.2,0,9.45,0.26,40.4,0,7.89,36.94,0,0,0,0,16.68,4.17,32.21,0,15.73,0,52.6,72.3831,2.3,20.3,98.6,68.2977,1.5,6.1,0.2,30.3,2.9,0.4,0,27.5,14.5,9.9,1.5,20.6,3.2,0.0082,0.5445,0.005,0.0057,0.9538,0.073174997,0.000289725,1400000US37051003403,"Census Tract 34.03, Cumberland County, North Carolina",4337,2056,765,47,1155,314,0.47406041,0.176389209,0.010836984,0.26631312,0.072400277
47901,37,051,003404,1400000US37051003404,37051003404,34.04,Cumberland,NC,North Carolina,"Census Tract 34.04, Cumberland County, North Car",2697,897,3565,,,,,0,0.6039,0.2631,0.6379,1.5049,0.3397,0,0,0.9458,0,0,0,0.9458,0.5885,1,,0.8356,,,0.2887,0.2059,0,0.4946,0.1627,0,0,0,,,0.5487,0.5487,0.5487,0,0,,,,,,,,0,0,0,0,0,0,,0.9975,,,,,0,0,0,1,0,1,0.2,0,9.44,0.24,34.32,0,0,12,0,0,0,0,,5.25,3.13,3.61,0,0,34.3,0,0,,,,,,0,0,-666666666,0,,100,12,7.6,0.9,17.2,1.9,0.0037,0.0331,0.0015,0.0014,0.8115,0.133389484,0.000515416,1400000US37051003404,"Census Tract 34.04, Cumberland County, North Carolina",2697,1772,385,43,383,114,0.657026326,0.142751205,0.015943641,0.14200964,0.042269188
47902,37,051,003405,1400000US37051003405,37051003405,34.05,Cumberland,NC,North Carolina,"Census Tract 34.05, Cumberland County, North Car",1923,203,3292,0.9201,0.3062,0.7201,0.2944,0,0.607,0.2946,0.7422,1.6438,0.4019,0,0,0,0,0,0,0,0,1,0.2877,0.9239,2.2116,0.9212,0.5571,0,0,0.5571,0.1933,0,0,0,4.4125,0.1724,0.6091,0.6091,0.6091,0.919,0.0537,0.9915,0.9901,0.9978,0.0643,0.0126,4.029,0.6194,0,0.942,0.0239,0.6037,1.5696,0.1759,0,0.9121,0.9121,0.5739,7.1198,0.5477,0,0,0,1,0,1,0.2,0,9.45,0.26,36.9,0,0,0,0,0,0,0,42.55,4.17,48.15,0,0,0,40.5,61.3099,1.8,22.9,97.8,70.0311,1.6,1.6,0,31.8,3.9,2.2,0,5.5,14.8,10.1,1.8,19.9,3.3,0.0088,0.5987,0.0064,0.0062,0.9363,0.093013323,0.000273514,1400000US37051003405,"Census Tract 34.05, Cumberland County, North Carolina",1923,1144,193,104,380,102,0.594903796,0.100364015,0.054082163,0.197607904,0.053042122
47903,37,051,003406,1400000US37051003406,37051003406,34.06,Cumberland,NC,North Carolina,"Census Tract 34.06, Cumberland County, North Car",1642,458,6064,1.0084,0.3594,1.0084,0.5252,0,0.6105,0.2946,0.7198,1.6249,0.3925,0,0.6686,0,0,0,0,0.6686,0.4133,1,0.7144,0.6034,2.3178,0.9575,0.7891,0,0.9087,1.6978,0.9089,0,0,0,6.3091,0.5858,0.5086,0.5086,0.5086,0.3372,0.2439,0.949,0.9946,0.6679,0.2674,0.0341,3.4941,0.5026,0.0043,0.3854,0.0993,0.3205,0.8095,0.0225,0.5589,0.9867,1.5456,0.9004,6.3578,0.4226,0,0,0,0,0,0,0,0,9.46,0.26,36.32,0,52.8,0,0,0,0,0,78.76,7.83,100,0,7.42,0,30.6,22.0739,5.2,13.9,100,32.0588,4.1,2.9,0.2,20.5,6.6,0.5,1.3,40.7,14.5,8.3,2.2,14.5,3.3,0.0082,0.1201,0.0087,0.0062,0.5611,0.101790257,0.000587677,1400000US37051003406,"Census Tract 34.06, Cumberland County, North Carolina",1642,1139,138,27,234,104,0.693666261,0.084043849,0.016443362,0.142509135,0.063337393
47904,37,051,003407,1400000US37051003407,37051003407,34.07,Cumberland,NC,North Carolina,"Census Tract 34.07, Cumberland County, North Car",1763,478,3105,1.0251,0.3696,0.8251,0.375,0,0.6105,0.3399,0.641,1.5914,0.3773,0,0,0,0,0,0,0,0,1,0.9965,0.9172,2.9137,0.9999,0.674,0.6469,0,1.3209,0.6352,0.1263,0.1263,0.1263,5.9523,0.5065,0.7101,0.7101,0.7101,0.9908,0,0,0.9946,0.9996,0,0.9796,3.9646,0.6051,0,0.0158,0.0099,0,0.0257,0.0008,0,0.9962,0.9962,0.6682,5.6966,0.3186,0,0,0,1,0,1,0.2,0,9.46,0.29,34.4,0,0,0,0,0,0,0,100,4.25,78.64,84.2,0,0.19,54.1,80,0,0,100,100,0,48,0,1.4,0,0,0,96.6,15.1,8.2,1.3,16,2.1,0.0096,0.1022,0.0041,0.0018,0.7146,0.119495808,0.000723815,1400000US37051003407,"Census Tract 34.07, Cumberland County, North Carolina",1763,809,428,31,400,95,0.458876914,0.242768009,0.017583664,0.22688599,0.053885423
47905,37,051,003408,1400000US37051003408,37051003408,34.08,Cumberland,NC,North Carolina,"Census Tract 34.08, Cumberland County, North Car",4918,479,7128,1.0732,0.3979,0.8732,0.4139,0,0.617,0.3242,0.6745,1.6157,0.3886,0,0.3223,0,0,0,0,0.3223,0.2366,1,0.368,0.756,2.124,0.8813,0.7891,0.4422,0,1.2313,0.5899,0.2702,0.2702,0.2702,5.5635,0.4156,0.6497,0.6497,0.6497,0.8541,0.1034,0.984,0.9946,0.9811,0,0.0916,4.0088,0.615,0,0.9435,0.0297,0,0.9732,0.0342,0,0.9404,0.9404,0.6018,6.5721,0.4576,0,0,0,1,0,1,0.2,0,9.48,0.28,35.18,0,0.86,0,0,0,0,0,50.13,6.17,100,39.67,0,15.47,45.6,53.5096,2.8,19.7,100,57.7103,0,5.1,0,31.9,4.3,0,0,8.5,15.1,9.5,1.8,17.8,3.5,0.0096,0.4269,0.0064,0.0074,0.8487,0.138942144,0.000880367,1400000US37051003408,"Census Tract 34.08, Cumberland County, North Carolina",4918,2674,865,68,1016,295,0.543716958,0.175884506,0.013826759,0.206588044,0.059983733
47906,37,051,003500,1400000US37051003500,37051003500,35,Cumberland,NC,North Carolina,"Census Tract 35, Cumberland County, North Caroli",4621,378,5676,1.5097,0.6275,1.1097,0.602,0,0.6137,0.3091,0.722,1.6448,0.4025,0,0.4456,0,0,0,0,0.4456,0.2976,1,0.2009,0.4582,1.6591,0.582,0.5831,0,0.938,1.5211,0.7572,0.1361,0.1361,0.1361,5.4067,0.3797,0.7868,0.7868,0.7868,0.8161,0.4234,0.8739,0.9328,0.9004,0.7358,0.3192,5.0016,0.8045,0.1088,0.4725,0.6774,0.6377,1.8964,0.4019,0.6075,0,0.6075,0.3354,8.2923,0.73,0,1,0,1,0,2,0.4,0,9.47,0.27,36.37,0,7.96,0,0,0,0,0,32.77,9.83,54.45,0,20.47,0.72,67.3,49.8268,8.3,10,77.5,45.4944,11.6,11.5,8.2,21.7,15.3,2.6,2,0,32.4,10.4,4.7,16.2,11.9,0.53,0.6732,0.1372,0.6363,0.7328,0.113113075,0.000588342,1400000US37051003500,"Census Tract 35, Cumberland County, North Carolina",4621,1509,1987,168,680,277,0.326552694,0.429993508,0.036355767,0.147154296,0.059943735
47907,37,051,003600,1400000US37051003600,37051003600,36,Cumberland,NC,North Carolina,"Census Tract 36, Cumberland County, North Caroli",5426,463,2269,2.0992,0.8513,1.2992,0.7277,0,0.6137,0.279,0.7805,1.6732,0.4158,0,0.5199,0,0,0,0,0.5199,0.3329,1,0.2299,0.8218,2.0517,0.8458,0.3233,0,0.9348,1.2581,0.6029,0,0,0,5.5029,0.4016,0.7623,0.7623,0.7623,0.8648,0.5285,0.8933,0.8509,0.8456,0.8124,0.5842,5.3797,0.8669,0.1353,0.6577,0.9108,0.4599,2.1637,0.6373,0.8972,0.3832,1.2804,0.7649,9.5861,0.8976,1,1,0,1,1,4,0.8,0,9.47,0.25,37.94,0,17.7,0,0,0,0,0,36.21,5.42,7.43,0,18.45,0,62.7,54.6209,10.5,10.7,63.2,41.19,13.9,19,8.9,24.3,21.6,1.1,20.2,0.1,35.4,10.8,5.1,17.5,12.9,0.695,0.7575,0.1933,0.7292,0.8308,0.337646371,0.003137542,1400000US37051003600,"Census Tract 36, Cumberland County, North Carolina",5426,2026,2132,132,589,547,0.373387394,0.392922964,0.024327313,0.108551419,0.10081091
